show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,soup
60026155,Movie,whatagirlwants,denniegordon,"amandabynes,colinfirth,kellypreston,eileenatkins,annachancellor,jonathanpryce,oliverjames,christinacole",United States,1-Jun-19,2003.0,PG,105 min,"children&familymovies,comedies","insearchofthefathershe'snevermet,thedaughterofabohemianamericanwomanheadstoeuropeandfindsthatherdadisanuptightpolitician.","whatagirlwants denniegordon amandabynes,colinfirth,kellypreston,eileenatkins,annachancellor,jonathanpryce,oliverjames,christinacole children&familymovies,comedies insearchofthefathershe'snevermet,thedaughterofabohemianamericanwomanheadstoeuropeandfindsthatherdadisanuptightpolitician."
80994443,Movie,b.a.pass2,shadabkhan,"kritikasachdeva,sasho,sanghmitrahitaishi,indraneilsengupta,saurabhdubey,shubhangilatkar,sukhbirkaurlamba,aravchowdharry",India,1-Jun-18,2017.0,TV-14,126 min,"dramas,internationalmovies","ayoungwomaneagertoavoidanarrangedmarriagemovestomumbai,whereshelearnshardtruthsaboutshowbusiness,lifeandlove.","b.a.pass2 shadabkhan kritikasachdeva,sasho,sanghmitrahitaishi,indraneilsengupta,saurabhdubey,shubhangilatkar,sukhbirkaurlamba,aravchowdharry dramas,internationalmovies ayoungwomaneagertoavoidanarrangedmarriagemovestomumbai,whereshelearnshardtruthsaboutshowbusiness,lifeandlove."
80245442,Movie,badgenius,nattawutpoonpiriya,"chutimonchuengcharoensukying,chanonsantinatornkul,teeradonsupapunpinyo,eisayahosuwan,thanethwarakulnukroh,sarinratthomas,egomikitas,pasinkuansataporn,sahajakboonthanakit,kanjanavinaipanid",Thailand,1-Jun-18,2017.0,TV-MA,130 min,"internationalmovies,thrillers",atopstudentgetspulledintoacheatingracketwithincreasinglyhigherrisksandevenhigherrewards.butshemaylosemuchmorethanshegains.,"badgenius nattawutpoonpiriya chutimonchuengcharoensukying,chanonsantinatornkul,teeradonsupapunpinyo,eisayahosuwan,thanethwarakulnukroh,sarinratthomas,egomikitas,pasinkuansataporn,sahajakboonthanakit,kanjanavinaipanid internationalmovies,thrillers atopstudentgetspulledintoacheatingracketwithincreasinglyhigherrisksandevenhigherrewards.butshemaylosemuchmorethanshegains."
80190515,Movie,bobbijene,elviralind,bobbijenesmith,"Denmark, Sweden, Israel, United States",1-Jun-18,2017.0,TV-MA,99 min,documentaries,thiscandidprofilefollowsdancerbobbijenesmithassheleavesthecompanyofisraelichoreographerohadnaharintoforgeherownartisticpath.,bobbijene elviralind bobbijenesmith documentaries thiscandidprofilefollowsdancerbobbijenesmithassheleavesthecompanyofisraelichoreographerohadnaharintoforgeherownartisticpath.
80229216,TV Show,gabru:hiphoprevolution,,"amolparashar,harleensethi,chaitanyasharma,priyamalik,pratikdixit",India,1-Jun-18,2018.0,TV-14,1 Season,"internationaltvshows,tvdramas","threeyoung,aspiringindianrappersmaketheirwayinacutthroatmusicindustry,dreamingoffame,stardomandultimatehip-hopdomination.","gabru:hiphoprevolution  amolparashar,harleensethi,chaitanyasharma,priyamalik,pratikdixit internationaltvshows,tvdramas threeyoung,aspiringindianrappersmaketheirwayinacutthroatmusicindustry,dreamingoffame,stardomandultimatehip-hopdomination."
80048218,Movie,henamedmemalala,davisguggenheim,malalayousafzai,"United States, United Arab Emirates",1-Jun-18,2015.0,PG-13,89 min,documentaries,"thisdocumentarytellsthestoryofateenagepakistanigirlshotforheradvocacyofwomen'seducation,hersurvival,andhercontinuedefforts.","henamedmemalala davisguggenheim malalayousafzai documentaries thisdocumentarytellsthestoryofateenagepakistanigirlshotforheradvocacyofwomen'seducation,hersurvival,andhercontinuedefforts."
60033300,Movie,miracle,gavino'connor,"kurtrussell,patriciaclarkson,noahemmerich,seanmccann,kennethwelsh,eddiecahill,patricko'briendemsey,michaelmantenuto,nathanwest,kennethmitchell,samskoryna,billyschneider,michaelkopsa,beverleybreuer,lisamariecaruk,ryanwalter,natemiller,josephcure,scottjohnson,ericpeter-kaiser,bobbyhanson","Canada, United States",1-Jun-18,2004.0,PG,136 min,"children&familymovies,dramas,sportsmovies",u.s.hockeycoachherbbrooksunitesamotleycrewofcollegeathletesandturnsthemintoaforcetobereckonedwithatthe1980winterolympics.,"miracle gavino'connor kurtrussell,patriciaclarkson,noahemmerich,seanmccann,kennethwelsh,eddiecahill,patricko'briendemsey,michaelmantenuto,nathanwest,kennethmitchell,samskoryna,billyschneider,michaelkopsa,beverleybreuer,lisamariecaruk,ryanwalter,natemiller,josephcure,scottjohnson,ericpeter-kaiser,bobbyhanson children&familymovies,dramas,sportsmovies u.s.hockeycoachherbbrooksunitesamotleycrewofcollegeathletesandturnsthemintoaforcetobereckonedwithatthe1980winterolympics."
70011206,Movie,nationaltreasure,jonturteltaub,"nicolascage,dianekruger,justinbartha,seanbean,jonvoight,harveykeitel,christopherplummer",United States,1-Jun-18,2004.0,PG,131 min,"action&adventure,children&familymovies","moderntreasurehunterssearchforachestofrichesrumoredtohavebeenstashedawaybygeorgewashington,thomasjeffersonandbenjaminfranklin.","nationaltreasure jonturteltaub nicolascage,dianekruger,justinbartha,seanbean,jonvoight,harveykeitel,christopherplummer action&adventure,children&familymovies moderntreasurehunterssearchforachestofrichesrumoredtohavebeenstashedawaybygeorgewashington,thomasjeffersonandbenjaminfranklin."
80998558,Movie,natsamrat-asanathonenahi,maheshmanjrekar,"nanapatekar,medhamanjrekar,mrinmayeedeshpande,sunilbarve,vikramgokhale,nehapendse",India,1-Jun-18,2016.0,TV-14,165 min,"dramas,internationalmovies","aveteranshakespeareanactorstepsoffthestageandintothepainfultragedyofoldage,facingungratefulfamilyandhisfleetinglegacy.","natsamrat-asanathonenahi maheshmanjrekar nanapatekar,medhamanjrekar,mrinmayeedeshpande,sunilbarve,vikramgokhale,nehapendse dramas,internationalmovies aveteranshakespeareanactorstepsoffthestageandintothepainfultragedyofoldage,facingungratefulfamilyandhisfleetinglegacy."
80190097,TV Show,november13:attackonparis,,,France,1-Jun-18,2018.0,TV-MA,1 Season,"docuseries,internationaltvshows","survivorsandfirstresponderssharepersonalstoriesofanguish,kindnessandbraverythatunfoldedamidtheparisterrorattacksofnov.13,2015.","november13:attackonparis   docuseries,internationaltvshows survivorsandfirstresponderssharepersonalstoriesofanguish,kindnessandbraverythatunfoldedamidtheparisterrorattacksofnov.13,2015."
80168167,Movie,outsidein,lynnshelton,"jayduplass,ediefalco,kaitlyndever,benschwartz,louishobson,alyciadelmore,pamelareed,mattmalloy,aaronblakely",United States,1-Jun-18,2018.0,TV-MA,110 min,"dramas,independentmovies","afterservingtimeforacrimehedidn’tcommit,a38-year-oldmanformsacomplicated,life-alteringbondwiththewomanwhoadvocatedforhisearlyrelease.","outsidein lynnshelton jayduplass,ediefalco,kaitlyndever,benschwartz,louishobson,alyciadelmore,pamelareed,mattmalloy,aaronblakely dramas,independentmovies afterservingtimeforacrimehedidn’tcommit,a38-year-oldmanformsacomplicated,life-alteringbondwiththewomanwhoadvocatedforhisearlyrelease."
80245626,Movie,pedaltheworld,felixstarck,felixstarck,Germany,1-Jun-18,2015.0,TV-MA,85 min,"documentaries,internationalmovies,sportsmovies","overthecourseofonememorableandadventure-filledyear,felixstarckdocumentshis18,000-kilometerbicyclejourneyacross22countries.","pedaltheworld felixstarck felixstarck documentaries,internationalmovies,sportsmovies overthecourseofonememorableandadventure-filledyear,felixstarckdocumentshis18,000-kilometerbicyclejourneyacross22countries."
80196584,Movie,singularity,robertkouba,"julianschaffner,johncusack,jeanninewacker,carmenargenziano,eileengrubba,pavlobubryak","Switzerland, United States",1-Jun-18,2017.0,PG-13,92 min,"action&adventure,dramas,sci-fi&fantasy","nearlyacenturyafterartificialintelligencetriedtoeradicatepeoplefromearth,twosurvivorssearchforahumanenclaverumoredtostillexist.","singularity robertkouba julianschaffner,johncusack,jeanninewacker,carmenargenziano,eileengrubba,pavlobubryak action&adventure,dramas,sci-fi&fantasy nearlyacenturyafterartificialintelligencetriedtoeradicatepeoplefromearth,twosurvivorssearchforahumanenclaverumoredtostillexist."
80157084,Movie,aashikawara,umeshmehra,"saifalikhan,mamtakulkarni,mohnishbahl,sharmilatagore,saeedjaffrey,kaderkhan",India,1-Jun-17,1993.0,TV-14,154 min,"dramas,internationalmovies,music&musicals","raisedbyakindlythief,orphanedjimmygoesontherunfromgoonsandfallsinlovewithjyoti,whosefatherindirectlycausedhisparents'deaths.","aashikawara umeshmehra saifalikhan,mamtakulkarni,mohnishbahl,sharmilatagore,saeedjaffrey,kaderkhan dramas,internationalmovies,music&musicals raisedbyakindlythief,orphanedjimmygoesontherunfromgoonsandfallsinlovewithjyoti,whosefatherindirectlycausedhisparents'deaths."
80158580,Movie,amelia:ataleoftwosisters,edwardcotterill,rachaelstirling,United Kingdom,1-Jun-17,2017.0,TV-PG,44 min,documentaries,"eightdecadesafterherdisappearance,ameliaearhart'sincredibleaccomplishmentsarestillcelebrated,thanksinlargeparttohersistermuriel.","amelia:ataleoftwosisters edwardcotterill rachaelstirling documentaries eightdecadesafterherdisappearance,ameliaearhart'sincredibleaccomplishmentsarestillcelebrated,thanksinlargeparttohersistermuriel."
80108609,Movie,bettingonzero,tedbraun,williamackman,United States,1-Jun-17,2017.0,TV-PG,104 min,documentaries,"thisdocumentarydivesintothecomplexworldofherbalife,theinternationalnutritionalproductscompanyaccusedofbeingapyramidscheme.","bettingonzero tedbraun williamackman documentaries thisdocumentarydivesintothecomplexworldofherbalife,theinternationalnutritionalproductscompanyaccusedofbeingapyramidscheme."
80173267,Movie,burlesque:heartoftheglittertribe,jonmanning,,United States,1-Jun-17,2017.0,TV-MA,76 min,documentaries,"thisrevealingdocumentaryprobestheonstagepersonasofportland,oregon,burlesqueperformerswhopracticewildlydifferentartforms.","burlesque:heartoftheglittertribe jonmanning  documentaries thisrevealingdocumentaryprobestheonstagepersonasofportland,oregon,burlesqueperformerswhopracticewildlydifferentartforms."
80144804,Movie,catfight,onurtukel,"sandraoh,anneheche,aliciasilverstone,amyhill,myralucretiataylor,arielkavoussi,damianyoung,stephengevedon,giullianyaogioiello,titussburgess",United States,1-Jun-17,2016.0,TV-MA,96 min,"comedies,independentmovies",twocollegefrenemieswhoselivesaren'twhattheyhopedmeetupdecadeslaterandescalatetheirresentmentsfromverbaljabstobloodybrawls.,"catfight onurtukel sandraoh,anneheche,aliciasilverstone,amyhill,myralucretiataylor,arielkavoussi,damianyoung,stephengevedon,giullianyaogioiello,titussburgess comedies,independentmovies twocollegefrenemieswhoselivesaren'twhattheyhopedmeetupdecadeslaterandescalatetheirresentmentsfromverbaljabstobloodybrawls."
80139214,Movie,chingobling:theycan'tdeportusall,luislopez,chingobling,,1-Jun-17,2017.0,TV-MA,63 min,stand-upcomedy,"onpointandlargerthanlife,rapperandstand-upcomicchingoblinggathershisfunniestfriendsforarambunctioustakeontex-mexculture.","chingobling:theycan'tdeportusall luislopez chingobling stand-upcomedy onpointandlargerthanlife,rapperandstand-upcomicchingoblinggathershisfunniestfriendsforarambunctioustakeontex-mexculture."
80106038,Movie,devil'sbride,saaracantell,"tuuliaeloranta,magnuskrepper,elinpetersdottir,claesmalmberg,kaijapakarinen,anttireini,lauritanskanen,johannaafschultén,mariasid,pirkkohämäläinen,sonjahalla-aho","Finland, Sweden, Norway, Latvia, Germany",1-Jun-17,2016.0,TV-MA,108 min,"dramas,internationalmovies","onasmallfinnishislandin1666,ateenagegirlinlovewithamarriedfishermanbecomesthecenterofatragicwitchhuntandpowerstruggle.","devil'sbride saaracantell tuuliaeloranta,magnuskrepper,elinpetersdottir,claesmalmberg,kaijapakarinen,anttireini,lauritanskanen,johannaafschultén,mariasid,pirkkohämäläinen,sonjahalla-aho dramas,internationalmovies onasmallfinnishislandin1666,ateenagegirlinlovewithamarriedfishermanbecomesthecenterofatragicwitchhuntandpowerstruggle."
80122189,TV Show,fearfiles...harmodpedarr,,,India,1-Jun-17,2015.0,TV-MA,1 Season,"internationaltvshows,tvhorror,tvthrillers","possessedlovers,witches,hauntedhousesandmorebringtalesofhorrortothescreeninthisanthologyseries.","fearfiles...harmodpedarr   internationaltvshows,tvhorror,tvthrillers possessedlovers,witches,hauntedhousesandmorebringtalesofhorrortothescreeninthisanthologyseries."
60000901,Movie,howthegrinchstolechristmas,ronhoward,"jimcarrey,taylormomsen,jeffreytambor,christinebaranski,billirwin,mollyshannon,clinthoward,joshryanevans,mindysterling,anthonyhopkins",United States,1-Jun-17,2000.0,PG,105 min,"children&familymovies,comedies",thegrinchdecidestorobwhovilleofchristmas–butadashofkindnessfromlittlecindylouwhoandherfamilymaybeenoughtomelthisheart.,"howthegrinchstolechristmas ronhoward jimcarrey,taylormomsen,jeffreytambor,christinebaranski,billirwin,mollyshannon,clinthoward,joshryanevans,mindysterling,anthonyhopkins children&familymovies,comedies thegrinchdecidestorobwhovilleofchristmas–butadashofkindnessfromlittlecindylouwhoandherfamilymaybeenoughtomelthisheart."
80158769,Movie,howtostageacoup,calseville,calseville,United Kingdom,1-Jun-17,2017.0,TV-14,47 min,documentaries,"explorehowcaesar,napoleon,mussolini,hitlerandmodern-daydictatorsconsolidatedtheirconsiderablepowerthroughboldandbrazencoups.","howtostageacoup calseville calseville documentaries explorehowcaesar,napoleon,mussolini,hitlerandmodern-daydictatorsconsolidatedtheirconsiderablepowerthroughboldandbrazencoups."
80158579,Movie,jackie:ataleoftwosisters,edwardcotterill,rachaelstirling,United Kingdom,1-Jun-17,2017.0,TV-PG,44 min,documentaries,"rachaelstirlingnarratesthismultifacetedportraitofformerfirstladyjacquelinekennedyonassisandheryoungersister,leeradziwill.","jackie:ataleoftwosisters edwardcotterill rachaelstirling documentaries rachaelstirlingnarratesthismultifacetedportraitofformerfirstladyjacquelinekennedyonassisandheryoungersister,leeradziwill."
80121872,TV Show,jhansikirani,,"ulkagupta,sameerdharmadhikari,amitpachori,shaileshdattar,arunairani",India,1-Jun-17,2009.0,TV-14,1 Season,"internationaltvshows,tvdramas","inbritish-ruled,19th-centuryindia,a14-year-oldgirltrainsasawarriorandbecomesadevotedcrusaderinhercountry'sfightforindependence.","jhansikirani  ulkagupta,sameerdharmadhikari,amitpachori,shaileshdattar,arunairani internationaltvshows,tvdramas inbritish-ruled,19th-centuryindia,a14-year-oldgirltrainsasawarriorandbecomesadevotedcrusaderinhercountry'sfightforindependence."
80158920,Movie,lens,jayaprakashradhakrishnan,"jayaprakashradhakrishnan,anandsami,aswathylal,mishaghoshal",India,1-Jun-17,2015.0,TV-MA,109 min,"dramas,independentmovies,internationalmovies","addictedtowebcamsandvoyeurism,amarriedmangetsmorethanhebargainedforwhenanonlinestrangertriestoforcehimtowatchasuicide.","lens jayaprakashradhakrishnan jayaprakashradhakrishnan,anandsami,aswathylal,mishaghoshal dramas,independentmovies,internationalmovies addictedtowebcamsandvoyeurism,amarriedmangetsmorethanhebargainedforwhenanonlinestrangertriestoforcehimtowatchasuicide."
80107736,Movie,littleboxes,robmeyer,"melanielynskey,nelsanellis,armanijackson,oonalaurence,janeanegarofalo,christinetaylor,nadiadajani,veannecox,willjanowitz,juliehays",United States,1-Jun-17,2016.0,TV-14,89 min,"comedies,dramas,independentmovies","aftermovingfromnewyorkcitytoasmalltowninwashingtonstate,aninterracialcoupleandtheirpreteensonstruggletoadjusttotheirnewlife.","littleboxes robmeyer melanielynskey,nelsanellis,armanijackson,oonalaurence,janeanegarofalo,christinetaylor,nadiadajani,veannecox,willjanowitz,juliehays comedies,dramas,independentmovies aftermovingfromnewyorkcitytoasmalltowninwashingtonstate,aninterracialcoupleandtheirpreteensonstruggletoadjusttotheirnewlife."
80148967,Movie,love.com,anitabarbosa,"isisvalverde,gilcoelho,joaquimlopes,carolportes,alexandrarichter,marcosmion,joãocôrtes,césarcardadeiro",Brazil,1-Jun-17,2017.0,TV-MA,92 min,"comedies,internationalmovies,romanticmovies","whenafashionbloggerfallsforavideogamevlogger,theirromancegoesviral.butseparatingtheirvirtuallifefromrealitygetscomplicated.","love.com anitabarbosa isisvalverde,gilcoelho,joaquimlopes,carolportes,alexandrarichter,marcosmion,joãocôrtes,césarcardadeiro comedies,internationalmovies,romanticmovies whenafashionbloggerfallsforavideogamevlogger,theirromancegoesviral.butseparatingtheirvirtuallifefromrealitygetscomplicated."
70057994,Movie,mayamemsaab,ketanmehta,"deepasahi,farooqshaikh,rajbabbar,shahrukhkhan,shreeramlagoo,sudhashivpuri,pareshrawal,raghuviryadav,satyadevdubey","France, United Kingdom, India",1-Jun-17,1993.0,NR,122 min,"dramas,internationalmovies,music&musicals","abeautiful,wealthywoman’sinsatiableappetiteforromanceleadstotragedyandapoliceinvestigation.","mayamemsaab ketanmehta deepasahi,farooqshaikh,rajbabbar,shahrukhkhan,shreeramlagoo,sudhashivpuri,pareshrawal,raghuviryadav,satyadevdubey dramas,internationalmovies,music&musicals abeautiful,wealthywoman’sinsatiableappetiteforromanceleadstotragedyandapoliceinvestigation."
80186862,Movie,michaellostandfound,danielwilner,,"Canada, United States",1-Jun-17,2017.0,TV-PG,19 min,"documentaries,internationalmovies,lgbtqmovies","benjienycumtravelstowyomingtovisithisex-lover,michaelglatze,aformergayactivistwhonowliveswithhiswifeandworksasachurchpastor.","michaellostandfound danielwilner  documentaries,internationalmovies,lgbtqmovies benjienycumtravelstowyomingtovisithisex-lover,michaelglatze,aformergayactivistwhonowliveswithhiswifeandworksasachurchpastor."
80157207,TV Show,mindgame,,"taypinghui,joannepeh,zhangyaodong,paigechua,akittay",,1-Jun-17,2015.0,TV-14,1 Season,"crimetvshows,internationaltvshows,tvdramas","withthehelpofacop,apsychologistandawomanwhocanforetellthefuture,abrilliantparalegalworkstosolveanarrayofperplexingmysteries.","mindgame  taypinghui,joannepeh,zhangyaodong,paigechua,akittay crimetvshows,internationaltvshows,tvdramas withthehelpofacop,apsychologistandawomanwhocanforetellthefuture,abrilliantparalegalworkstosolveanarrayofperplexingmysteries."
80176449,TV Show,miniforce,,"sang-hyunum,jeong-hwayang,tae-yeoljeon,yong-wooshin,so-yeonglee,wan-kyungsung,soyeon,jin-wookhong,yeong-wungjeong",,1-Jun-17,2016.0,TV-Y7,1 Season,"kids'tv,koreantvshows",fouranimalsuperheroescalledtheminiforcetransformintorobotstoprotectsmallanddefenselesscreaturesfromthehandsofschemingvillains.,"miniforce  sang-hyunum,jeong-hwayang,tae-yeoljeon,yong-wooshin,so-yeonglee,wan-kyungsung,soyeon,jin-wookhong,yeong-wungjeong kids'tv,koreantvshows fouranimalsuperheroescalledtheminiforcetransformintorobotstoprotectsmallanddefenselesscreaturesfromthehandsofschemingvillains."
80156937,Movie,ohdarlingyehhaiindia,ketanmehta,"shahrukhkhan,deepasahi,javedjaffrey,anupamkher,amrishpuri,tomalter,tinnuanand,sadashivamrapurkar,tikutalsania,kaderkhan",India,1-Jun-17,1995.0,TV-14,154 min,"action&adventure,comedies,internationalmovies",apennilessactornewtomumbaiandabeautifulwomanhemeetsonefatefulnighttrytostopagangsterfromreplacingindia'spresidentwithatwin.,"ohdarlingyehhaiindia ketanmehta shahrukhkhan,deepasahi,javedjaffrey,anupamkher,amrishpuri,tomalter,tinnuanand,sadashivamrapurkar,tikutalsania,kaderkhan action&adventure,comedies,internationalmovies apennilessactornewtomumbaiandabeautifulwomanhemeetsonefatefulnighttrytostopagangsterfromreplacingindia'spresidentwithatwin."
80035684,TV Show,"pabloescobar,elpatróndelmal",,"andrésparra,angiecepeda,cecilianavia,vickyhernández,christiantappán,rodolfosilva,tommyvasquez,totovega,nicolásmontero,marcelagallego",Colombia,1-Jun-17,2012.0,TV-MA,1 Season,"crimetvshows,internationaltvshows,spanish-languagetvshows","fromhisdaysasapettythieftobecomingheadofadrug-traffickingempire,thisrivetingserieschartsthelifeoftheinfamouspabloescobar.","pabloescobar,elpatróndelmal  andrésparra,angiecepeda,cecilianavia,vickyhernández,christiantappán,rodolfosilva,tommyvasquez,totovega,nicolásmontero,marcelagallego crimetvshows,internationaltvshows,spanish-languagetvshows fromhisdaysasapettythieftobecomingheadofadrug-traffickingempire,thisrivetingserieschartsthelifeoftheinfamouspabloescobar."
80175277,TV Show,powerbattlewatchcar,,"sang-hyunum,tae-yeoljeon,yeong-wungjeong,hye-wonjeong,yong-wooshin,jin-hongbae,do-hyeongnam,min-kyulee",,1-Jun-17,2016.0,TV-Y7,1 Season,"kids'tv,koreantvshows","jinoandhiswatchcar,bluewill,competeinthebattleleaguetobecomeworldchampions.meanwhile,adarkforcethreatenstodestroythemall.","powerbattlewatchcar  sang-hyunum,tae-yeoljeon,yeong-wungjeong,hye-wonjeong,yong-wooshin,jin-hongbae,do-hyeongnam,min-kyulee kids'tv,koreantvshows jinoandhiswatchcar,bluewill,competeinthebattleleaguetobecomeworldchampions.meanwhile,adarkforcethreatenstodestroythemall."
80158546,Movie,prince,lekhtandon,"shammikapoor,vyjayantimala,rajendranath,ajit,helen,leelachitnis,parveenchoudhary,sudhir,sunder,rashidkhan",India,1-Jun-17,1969.0,TV-14,152 min,"dramas,internationalmovies,romanticmovies","tobetterhimself,aspoiledprincetemporarilyassumesacommoner’sidentity.buthesoonlearnshispalacehasbeengiftedtohisfather’snewwife.","prince lekhtandon shammikapoor,vyjayantimala,rajendranath,ajit,helen,leelachitnis,parveenchoudhary,sudhir,sunder,rashidkhan dramas,internationalmovies,romanticmovies tobetterhimself,aspoiledprincetemporarilyassumesacommoner’sidentity.buthesoonlearnshispalacehasbeengiftedtohisfather’snewwife."
80156936,Movie,qila,umeshmehra,"dilipkumar,mukuldev,rekha,mamtakulkarni,smitajaykar,gulshangrover",India,1-Jun-17,1998.0,TV-14,161 min,"dramas,internationalmovies","whenanabusivelandownerismurdered,histwinbrothersetsouttofindthekillerbutquicklydiscoversthateveryone,itseems,wantedhimdead.","qila umeshmehra dilipkumar,mukuldev,rekha,mamtakulkarni,smitajaykar,gulshangrover dramas,internationalmovies whenanabusivelandownerismurdered,histwinbrothersetsouttofindthekillerbutquicklydiscoversthateveryone,itseems,wantedhimdead."
80121871,TV Show,rabsesohnaisshq,,"ektakaul,ashishsharma,kananmalhotra,sukirtikandpal",,1-Jun-17,2012.0,TV-14,1 Season,"internationaltvshows,romantictvshows,tvdramas","acomplexlovetrianglegoeshorriblywronginthisepic,multigenerationalsagainvolvingromance,revenge,mistakenidentityandamnesia.","rabsesohnaisshq  ektakaul,ashishsharma,kananmalhotra,sukirtikandpal internationaltvshows,romantictvshows,tvdramas acomplexlovetrianglegoeshorriblywronginthisepic,multigenerationalsagainvolvingromance,revenge,mistakenidentityandamnesia."
80121843,Movie,smoke&mirrors,albertorodríguez,"eduardfernández,josécoronado,martaetura,carlossantos,enricbenavent,philipperebbot,israelelejalde,tomásdelestal,emiliogutiérrezcaba",Spain,1-Jun-17,2016.0,TV-14,123 min,"dramas,internationalmovies,thrillers","betrayedbythespanishgovernmentheonceserved,aformersecretagentplotstostealmillionsofdollarsembezzledbyacorruptpublicofficial.","smoke&mirrors albertorodríguez eduardfernández,josécoronado,martaetura,carlossantos,enricbenavent,philipperebbot,israelelejalde,tomásdelestal,emiliogutiérrezcaba dramas,internationalmovies,thrillers betrayedbythespanishgovernmentheonceserved,aformersecretagentplotstostealmillionsofdollarsembezzledbyacorruptpublicofficial."
80124091,TV Show,thedaywillcome,,"sofiegråbøl,larsmikkelsen,haraldkaiserhermann,albertrudbecklindhardt,lauridsskovgaardandersen,sørensætterlassen,sonjarichter,daviddencik,solbjørghøjfeldt,larsranthe",Denmark,1-Jun-17,2016.0,TV-MA,1 Season,"internationaltvshows,tvdramas","in1967,twobrothersfromcopenhagen,denmark,windupinanorphanage,wheretheheadmaster'scrueltyrannyslowlyprovokesthekidstopushback.","thedaywillcome  sofiegråbøl,larsmikkelsen,haraldkaiserhermann,albertrudbecklindhardt,lauridsskovgaardandersen,sørensætterlassen,sonjarichter,daviddencik,solbjørghøjfeldt,larsranthe internationaltvshows,tvdramas in1967,twobrothersfromcopenhagen,denmark,windupinanorphanage,wheretheheadmaster'scrueltyrannyslowlyprovokesthekidstopushback."
80157244,TV Show,thedreamjob,,"hugong,shaunchen,jeanetteaw,rebeccalim,zhangzhenhuan,ianfang",Singapore,1-Jun-17,2016.0,TV-14,1 Season,"internationaltvshows,tvdramas","amysterious,wealthymanoffersthreepeoplealucrative,unusualjobthatmaybetoogoodtobetrue:livethehighlifeashischildrenandheirs.","thedreamjob  hugong,shaunchen,jeanetteaw,rebeccalim,zhangzhenhuan,ianfang internationaltvshows,tvdramas amysterious,wealthymanoffersthreepeoplealucrative,unusualjobthatmaybetoogoodtobetrue:livethehighlifeashischildrenandheirs."
80122238,TV Show,thegoldenyearswithjavedakhtar,,,India,1-Jun-17,2016.0,TV-G,1 Season,"docuseries,internationaltvshows","writer,poetandlyricistjavedakhtarhoststhismusicaltripdownmemorylane,revealinguntoldstoriesbehindindia'sbestsongsof1950-75.","thegoldenyearswithjavedakhtar   docuseries,internationaltvshows writer,poetandlyricistjavedakhtarhoststhismusicaltripdownmemorylane,revealinguntoldstoriesbehindindia'sbestsongsof1950-75."
80158581,Movie,themitfords:ataleoftwosisters,edwardcotterill,rachaelstirling,United Kingdom,1-Jun-17,2017.0,TV-PG,44 min,documentaries,jessicaanddianaweresisterswhowereseparatedbyjustafewyearsinage.buttheirpoliticalideologiescouldn'thavebeenanyfartherapart.,themitfords:ataleoftwosisters edwardcotterill rachaelstirling documentaries jessicaanddianaweresisterswhowereseparatedbyjustafewyearsinage.buttheirpoliticalideologiescouldn'thavebeenanyfartherapart.
60023237,Movie,ytumamátambién,alfonsocuarón,"maribelverdú,gaelgarcíabernal,diegoluna,danielgiménezcacho,analópezmercado,nathangrinberg,verónicalanger,maríaaura,giselleaudirac,arturoríos,andrésalmeida,dianabracho,emilioechevarría",Mexico,1-Jun-17,2001.0,R,106 min,"dramas,independentmovies,internationalmovies","whenrichteenstenochandjuliomeetthealluring,olderluisa,theytrytoimpressherwithstoriesofaroadtrip,thenconvincehertojointhem.","ytumamátambién alfonsocuarón maribelverdú,gaelgarcíabernal,diegoluna,danielgiménezcacho,analópezmercado,nathangrinberg,verónicalanger,maríaaura,giselleaudirac,arturoríos,andrésalmeida,dianabracho,emilioechevarría dramas,independentmovies,internationalmovies whenrichteenstenochandjuliomeetthealluring,olderluisa,theytrytoimpressherwithstoriesofaroadtrip,thenconvincehertojointhem."
80104022,TV Show,72cutestanimals,,,Australia,1-Jun-16,2016.0,TV-G,1 Season,"docuseries,internationaltvshows,science&naturetv",thisseriesexaminesthenatureofcutenessandhowadorabilityhelpssomeanimalspeciestosurviveandthriveinavarietyofenvironments.,"72cutestanimals   docuseries,internationaltvshows,science&naturetv thisseriesexaminesthenatureofcutenessandhowadorabilityhelpssomeanimalspeciestosurviveandthriveinavarietyofenvironments."
80103006,TV Show,72dangerousplacestolive,,mitchryan,Australia,1-Jun-16,2016.0,TV-PG,1 Season,"docuseries,internationaltvshows,science&naturetv","getupcloseandpersonalwithavalanches,fieryvolcanoesandothernaturalcataclysms,andlearnwhysomechoosetoliveintheirdestructivepaths.","72dangerousplacestolive  mitchryan docuseries,internationaltvshows,science&naturetv getupcloseandpersonalwithavalanches,fieryvolcanoesandothernaturalcataclysms,andlearnwhysomechoosetoliveintheirdestructivepaths."
80104041,Movie,blackmanwhiteskin,josemanuelcolón,,Spain,1-Jun-16,2015.0,TV-14,79 min,"documentaries,internationalmovies",thisfilmchroniclesthehealthandsocialproblemsthatafricanalbinosfaceanddetailsthefightwagedontheirbehalfbyadvocacygroupsinspain.,"blackmanwhiteskin josemanuelcolón  documentaries,internationalmovies thisfilmchroniclesthehealthandsocialproblemsthatafricanalbinosfaceanddetailsthefightwagedontheirbehalfbyadvocacygroupsinspain."
